唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
zgsyyy201505204,2,"ISTIC,PKU",深圳市宝安区2005~2013年活动性肺结核患者发现与治疗转归分析,10.14163/j.cnki.11-5547/r.2015.05.204,王云霞;赵梅桂;郑娟娟;赵安贵;黄政;张璇;,,中国实用医药,结核;发现;治疗转归;,,2015,,5
zgszyx201508018,0,"ISTIC,PKU",DSA最低摄像帧率在HSG的应用价值,10.3969/j.issn.1673-7571.2015.08.017,薛水培;明建中;姜梅;沈比先;张大波;张刚平;周娜;金娅芳;,,中国数字医学,数字减影血管造影;子宫输卵管造影;帧率;辐射剂量;,R319  R445,2015,,8
xjyx201504014,0,"ISTIC,PKU",高血压患者社区干预的效果及药物依从性的研究,,黄远泉;曾小周;,,新疆医学,高血压;社区干预;药物依从性;CPAT;,,2015,,4
lnjzyxzz201502017,0,"ISTIC,PKU",肠外营养致高血糖对重型颅脑损伤患者血清HSP27抗体的影响,10.3969/j.issn.1671-301X.2015.02.016,徐建民;黄振林;甄云;,,岭南急诊医学杂志,肠外营养;高血糖;重型颅脑损伤;HSP27 抗体;,,2015,,2
yjmzyxyxb201502021,0,"ISTIC,PKU",社区慢性病干预措施对糖尿病患者疗效观察,10.3969/j.issn.1001-5817.2015.02.021,任静[1];杨晓霞[1];魏强国[2];,"[1]广东省深圳市宝安区中心医院,广东 深圳,518126;[2]广东省深圳市南山区人民医院神经外科,广东 深圳,518000;",右江民族医学院学报,"社区慢性病干预措施;糖尿病,2 型;",R587.1,2015,,2
hljyy201502054,0,"ISTIC,PKU",氨溴特罗佐治小儿重症肺炎44例临床研究,10.14035/j.cnki.hljyy.2015.02.054,彭俊波;陈斌斌;邓陈华;,,黑龙江医药,氨溴特罗;小儿重症肺炎;临床研究;,R725.6,2015,,2
zgrdyx201401023,2,"ISTIC,PKU",INF-γ基因+874位点SNP对肺结核易感性及蛋白分泌的影响,,钟红剑[1];林巧[1];文玉欣[2];刘腊香[1];张国良[3];杨林[2];王正[2];唐瑛[1];,"[1]深圳市宝安区慢性病防治院,广东深圳,518126;[2]暨南大学第二临床医学院深圳市人民医院,广东深圳,518110;[3]深圳市第三人民医院,广东深圳,518112;",中国热带医学,干扰素-γ;单核苷酸多态性;肺结核;易感性;,R521,2014,14,1
bqnjyxyxb201502031,0,"ISTIC,PKU",腹腔镜围术期应用 GnRH－a 治疗中、重度子宫内膜异位症效果研究,10.16485/j.issn.2095-7858.2015.02.026,李燕飞;,,白求恩医学杂志,腹腔镜;GnRH-a;糖类抗原 125;子宫内膜异位症;,R711.71,2015,,2
zgcthmrizz201409027,1,"ISTIC,PKU",CT鉴别恶性胸膜间皮瘤与结核性脓胸的应用价值分析,10.3969/j.issn.1672-5131.2014.09.26,黄毅华[1];罗萍[2];李应平[1];彭明[1];石永久[1];莫华梅[1];岑贤友[3];,[1]深圳市宝安区中医院影像科 广东 深圳 518133;[2]深圳市宝安区西乡人民医院 广东 深圳 518102;[3]广东省佛山市南海区第二人民医院放射科 广东 佛山 528251;,中国CT和MRI杂志,恶性胸膜间皮瘤;结核性脓胸;CT;,R445.3  R734.3,2014,,9
hgzy201416090,6,"ISTIC,PKU",社区护理干预对高血压患者治疗效果的影响,,周莉;,,中外医疗,社区护理干预;高血压;治疗效果;,R473.5,2014,,16
zgyxwz-ekxfc201602021,3,"ISTIC,PKU",大剂量丙种球蛋白治疗小儿急性重症病毒性心肌炎疗效观察,10.3969/j.issn.1674-3865.2016.02.021,尹俊;林世光;,,中国中西医结合儿科学,急性重症病毒性心肌炎;丙种球蛋白;大剂量;儿童;,R725.4,2016,8,2
ddyx201408047,7,"ISTIC,PKU",肝胆外科中损伤控制性手术的应用,10.3969/j.issn.1009-4393.2014.08.047,王永忠;,,当代医学,肝胆外科;损伤控制性手术;肺部感染;病死率;粘连性肠梗阻;,,2014,,8
zgyykx201405034,7,"ISTIC,PKU",温针灸配合玻璃酸钠关节腔注射治疗膝骨关节炎临床研究,,彭志贤;张春燕;,,中国医药科学,温针灸;玻璃酸钠;关节腔内注射;膝骨关节炎;,R684.3,2014,,5
zxyjhxnxgbzz201501029,1,"ISTIC,PKU",神经康复中的注射疗法应用进展,10.3969/j.issn.16721349.2015.01.026,杨万章;,,中西医结合心脑血管病杂志,神经康复;注射疗法;穴位注射;神经阻滞;,R741  R255,2015,,1
zgfybj201520027,0,"ISTIC,PKU",经会阴超声评估不同分娩方式对女性后盆腔器官的影响,10.7620/zgfybj.j.issn.1001-4411.2015.20.27,邹霞;杨秋红;王慧芳;高露露;方凡;张婵;,,中国妇幼保健,经会阴超声;分娩方式;后盆腔;,R714.46,2015,30,20
shandyy201423029,6,"ISTIC,PKU",鼻内镜下多种入路手术治疗上颌窦病变,10.3969/j.issn.1002-266X.2014.23.027,孙焕吉;卢永田;罗兴谷;,,山东医药,鼻内镜;上颌窦病变;手术入路;,R765.4,2014,,23
lccsyxzz201402020,2,"ISTIC,PKU",三维多普勒超声在评估卵巢功能中的临床价值,,罗萍[1];黄毅华[2];周穗华[1];王岩[1];赖祝琴[1];马晓梅[1];袁丽云[1];,"[1]广东医学院附属西乡人民医院超声诊断科, 深圳市,518102;[2]深圳市宝安区中医院超声科;",临床超声医学杂志,"超声检查,三维;卵巢功能;",R445.1,2014,,2
hainanyxyxb201412007,1,"ISTIC,PKU",阿尔茨海默症转基因小鼠模型的建立及其脑新皮质区β淀粉样蛋白的分布,10.13210/j.cnki.jhmu.20140918.003,温清;刘人恺;杨春水;,,海南医学院学报,阿尔茨海默症;转基因;新皮质区;β淀粉样蛋白;,R749,2014,20,12
swgkclylcyy201406013,1,"ISTIC,PKU",逆行腓动脉岛状皮瓣修复足部皮肤缺损,10.3969/j.issn.1672-5972.2014.06.013,惠明[1];林阳[1];刘平[2];,"[1]深圳市第六人民医院(南山医院)华中科技大学协和深圳医院,广东深圳,518052;[2]华中科技大学同济医学院附属医院梨园医院,湖北武汉,430022;",生物骨科材料与临床研究,腓动脉干;小腿外侧皮瓣;足部皮肤缺损;,R658.3,2014,11,6
gjyywsdb201512002,1,"ISTIC,PKU",深圳市宝安区2007-2013年学校结核病疫情分析,10.3760/cma.j.issn.1007-1245.2015.12.002,赵梅桂[1];毕华山[2];王云霞[1];曹世义[2];刘振扬[1];郑娟娟[1];赵安贵[1];唐瑛[1];,"[1]518102,深圳市宝安区慢性病防治院结核病防治科;[2]华中科技大学同济医学院公共卫生学院, 武汉,430030;",国际医药卫生导报,学校;结核病;疫情分析;,,2015,21,12
lchlzz201503015,1,"ISTIC,PKU",美沙酮维持治疗对男性性功能、泌乳素的影响及护理对策,10.3969/j.issn.1671-8933.2015.03.015,夏莉;张泉水;黎超雄;马君;蔡翠兰;邓秀良;,,临床护理杂志,美沙酮;性功能;泌乳素;,R971.2  R698,2015,,3
zgyykx201605048,3,"ISTIC,PKU",社区护理干预对2型糖尿病患者营养治疗和服药依从性的影响,,朱三玲[1];樊启财[1];陈燕辉[2];,"[1]深圳市宝安区石岩人民医院内科,广东深圳,518108;[2]深圳市宝安区沙井人民医院,广东深圳,518104;",中国医药科学,社区护理干预;2型糖尿病;营养治疗;服药依从性;,R473,2016,6,5
zglcjpxzz2015010018,1,"ISTIC,PKU",三维多孔支架材料PLLA/n-HA的体外生物相容性研究,10.13418/j.issn.1001-165x.2015.01.014,黄江鸿;陈洁琳;段莉;张巨峰;熊建义;朱伟民;王大平;,,中国临床解剖学杂志,三维多孔;聚乳酸;纳米羟基磷灰石;大鼠成骨细胞;,Q2  R3,2015,,1
xdzxyjhzz201403024,2,"ISTIC,PKU",中医疗法在系统性红斑狼疮皮肤病变中的应用,10.3969/j.issn.1008-8849.2014.03.024,顿艳波[1];张秋玲[2];张宇霞[1];,"[1]广东省深圳市宝安区中医院,广东深圳,518133;[2]广东省深圳市蛇口人民医院,广东深圳,518067;",现代中西医结合杂志,中医药疗法;系统性红斑狼疮;皮肤病变;,R593.24,2014,23,3
lincjyzz201506005,0,"ISTIC,PKU",间接血流重建术对出血型烟雾病主要出血机制的临床干预,10.3969/j.issn.1671-3826.2015.06.05,胡深;冯诣;宋伟健;魏强国;,,临床军医杂志,出血型烟雾病;主要出血机制;烟雾状血管;间接血流重建术;,R743.4,2015,,6
zgyykx201605048,3,,社区护理干预对2型糖尿病患者营养治疗和服药依从性的影响,,朱三玲[1];樊启财[1];陈燕辉[2];,"[1]深圳市宝安区石岩人民医院内科,广东深圳,518108;[2]深圳市宝安区沙井人民医院,广东深圳,518104;",中国医药科学,社区护理干预;2型糖尿病;营养治疗;服药依从性;,R473,2016,6,5
xdzxyjhzz201403024,2,,中医疗法在系统性红斑狼疮皮肤病变中的应用,10.3969/j.issn.1008-8849.2014.03.024,顿艳波[1];张秋玲[2];张宇霞[1];,"[1]广东省深圳市宝安区中医院,广东深圳,518133;[2]广东省深圳市蛇口人民医院,广东深圳,518067;",现代中西医结合杂志,中医药疗法;系统性红斑狼疮;皮肤病变;,R593.24,2014,23,3
lincjyzz201506005,0,,间接血流重建术对出血型烟雾病主要出血机制的临床干预,10.3969/j.issn.1671-3826.2015.06.05,胡深;冯诣;宋伟健;魏强国;,,临床军医杂志,出血型烟雾病;主要出血机制;烟雾状血管;间接血流重建术;,R743.4,2015,,6
jkr201526002,0,,深圳市宝安区心理危机干预热线581例求助电话分析,,苏海云;刘成锋;张泉水;邓秀良;侯粤虎;,,中国当代医药,心理危机干预热线;求助者;求助问题;,B846,2015,,26
sxhlzz2015070033,13,,急性心肌梗死病人实施临床路径护理对心脏康复疗程的影响,10.3969/j.issn.10096493.2015.07.032,杨丽娟[1];李荣[1];周淑英[1];叶常英[1];隋捷[2];刘晓波[2];,"[1]深圳市孙逸仙心血管医院,518021;[2]518029,深圳市第二人民医院;",护理研究,临床路径;急性心肌梗死;心脏康复;,R473.54,2015,,7
zgcsyxzz201410004,5,"ISTIC,PKU",声触诊组织成像鉴别诊断TI-RADS 4级甲状腺良恶性结节的临床研究,,陈胜华[1];李泉水[2];熊华花[2];李振洲[2];郭国强[2];邹霞[2];,"[1]南昌大学研究生院医学部, 江西省南昌市,330006;[2]深圳市第二人民医院超声科;",中国超声医学杂志,甲状腺结节;声触诊组织成像;甲状腺超声影像报告和数据系统;,,2014,30,10
zgckyx201506025,6,"ISTIC,PKU",透明帽辅助胃镜异物取出术在食管入口异物取出的应用,10.13429/j.cnki.cjcr.2015.06.025,文政伟;雷平光;晏洁影;赵妙;刘军;张海琳;余洁梅;黄秀霞;黄秀铨;,,中国临床研究,透明帽;胃镜;食管异物;食管入口;异物取出术;,R768.4,2015,28,6
jzyx201410021,5,"ISTIC,PKU",院内心源性猝死预后影响因素分析,10.3760/cma.j.issn.1671-0282.2014.10.021,单爱军[1];王进[1];杜波[1];钟贤良[1];龙连宫[1];赵中江[2];李永胜[2];王永剑[3];黄志刚[3];,"[1]暨南大学第二临床学院深圳市人民医院急诊科,广东省深圳,518020;[2]深圳市第二人民医院急诊科;[3]北京大学深圳医院急诊科;",中华急诊医学杂志,@@;,,2014,23,10
zgmzmjyyzz201503072,0,"ISTIC,PKU",留针时间对针刺治疗非器质性失眠40例的影响,,解小会;,,中国民族民间医药,非器质性失眠;针刺;留针时间;,R246.6,2015,,3
zgwzbjjyx201403013,6,"ISTIC,PKU",四逆汤对脓毒症患者下丘脑-垂体-肾上腺轴的影响,10.3760/cma.j.issn.2095-4352.2014.03.012,黄若兰[1];张忠[1];徐慕娟[1];常晓[1];乔秋杰[1];王玲[1];孟新科[2];,"[1]深圳市中医院重症医学科,广东,518033;[2]深圳市第二人民医院急诊科,广东,518035;",中华危重病急救医学,四逆汤;脓毒症;下丘脑-垂体-肾上腺轴;肾上腺皮质激素;皮质醇;,,2014,26,3
bfyx201507014,4,"ISTIC,PKU",戊酸雌二醇片或妈富隆治疗青春期功能性子宫出血（功血）的临床疗效观察,,孙晓海;丁红涛;袁迎春;,,北方药学,妈富隆;戊酸雌二醇;青春期功能失调性子宫出血;临床疗效;,R711.52,2015,,7
zylcyj201528083,3,"ISTIC,PKU",危重症患者胃肠道功能障碍的研究进展,10.3969/j.issn.1674-7860.2015.28.082,余红[1];牟园芬[2];,"[1]南昌大学,江西 南昌,312000;[2]深圳市第七人民医院,广东 深圳,518081;",中医临床研究,危重症;胃肠功能障碍;诊断;治疗;并发症;,R364.2,2015,7,28
zgsyzdx201503003,4,"ISTIC,PKU",转染 VEGF 基因对内皮祖细胞生长的影响研究,,王伟[1];刘德红[1];李卓成[1];罗蓉[1];许长琼[1];杨自华[2];,"[1]深圳市第二人民医院 检验科,广东 深圳,518035;[2]深圳市人民医院 检验科,广东 深圳,518020;",中国实验诊断学,血管内皮生长因子;腺病毒;转染;内皮祖细胞;,Q78,2015,,3
sdydjcyxyxb201404016t,0,"ISTIC,PKU",内镜下经口径路咽旁间隙肿瘤摘除5例,10.6040/j.issn.1673-3770.0.2013.291,罗兴谷[1];卢永田[2];王晓彬[2];,"[1]深圳市第二人民医院耳鼻咽喉科，广东深圳518035; 广州医科大学研究生院，广东广州510450;[2]深圳市第二人民医院耳鼻咽喉科,广东深圳,518035;",山东大学耳鼻喉眼学报,咽旁间隙肿瘤;内镜下经口径路;外科手术;,R739.63,2014,,4
lcjyzz201406009,0,"ISTIC,PKU",汉族人群BCL11A基因内含子2表达调控相关区序列分析,10.13602/j.cnki.jcls.2014.06.09,孙顺昌;陈曦;彭运生;,,临床检验杂志,B细胞淋巴瘤/白血病11A基因;内含子;序列;,R541.4,2014,32,6
tlsjyyj201505013,6,"ISTIC,PKU",临床护理路径在缺血性脑卒中急救中的应用,10.3969/j.issn.1672-9676.2015.05.012,周娟;王长青;,,护理实践与研究,临床护理路径;缺血性脑卒中;急诊;,,2015,,5
syxnfxgbzz201408017,5,"ISTIC,PKU",二级医院与社区健康服务中心互动式管理在社区高血压患者健康管理中的应用及效果研究,10.3969/j.issn.1008-5971.2014.08.017,李宏[1];张升超[2];,[1]518081广东省深圳市第七人民医院;[2]深圳市宝安区西乡人民医院;,实用心脑肺血管病杂志,互动式管理;高血压;健康管理;医院;社区健康服务中心;,R544.1,2014,,8
tlsjyyj201408005,8,"ISTIC,PKU",自我效能干预对腰椎间盘突出症康复治疗患者负性情绪及疼痛程度的影响,10.3969/j.issn.1672-9676.2014.08.05,许琼瑜;陈捷;蓝素文;潘升超;,,护理实践与研究,自我效能;干预;腰椎间盘突出症;疼痛程度;护理;,,2014,,8
xdzdyzl201504151,4,"ISTIC,PKU",康复护理对改善急性脑梗死患者肢体功能障碍的效果研究,,伍和;,,现代诊断与治疗,康复护理;急性脑梗死;肢体功能障碍;效果;,R743.33  R473.6,2015,,4
zgjhsyxzz201609007,1,"ISTIC,PKU",来曲唑治疗男性少弱精子症的临床研究,10.3969/j.issn.1004-8189.2016.09,田芙颖;刁瑞英;镇万华;蔡学泳;黄健;李火金;段永刚;,,中国计划生育学杂志,芳香化酶抑制剂;来曲唑;睾酮/雌二醇;少弱精子症;,,2016,24,9
zgjzjszz201502014,4,"ISTIC,PKU",椎体成形术后再骨折研究进展,10.3969/j.issn.1004-406X.2015.02.14,蓝涛;陈扬;杨欣建;,,中国脊柱脊髓杂志,@@;,R683.2,2015,25,2
hnsysjjbzz201401008,11,"ISTIC,PKU",病毒性脑炎患儿恢复期癫痫的临床表现及高危因素分析,,吴永忠[1];聂荔[2];盛学梅[1];,"[1]广东河源市人民医院儿科,河源,517000;[2]广东深圳市第六人民医院脑电图室,深圳,518052;",中国实用神经疾病杂志,病毒性脑炎;症状性癫痫;高危因素;恢复期;癫痫持续状态;,R725.125,2014,17,1
syzdyzlzz201406025,2,"ISTIC,PKU",正常人血清Hepcidin水平及与铁代谢指标的相关性分析,10.13507/j.issn.1674-3474.2014.06.025,李江;李向阳;,,中华实用诊断与治疗杂志,Hepcidin;血清铁;铁蛋白;转铁蛋白;总铁结合力;转铁蛋白饱和度;可溶性转铁蛋白受体1;,,2014,27,6
jths201532043,4,"ISTIC,PKU",消化性溃疡病人幽门螺旋杆菌感染知识调查及健康宣教策略,10.3969/j.issn.1674-4748.2015.32.042,文素英;陈瑜容;文政伟;,,全科护理,幽门螺杆菌感染;消化性溃疡;健康宣教;,R473.5,2015,,32
zgyxcx201515020,4,"ISTIC,PKU",口服胃肠超声造影剂与胃镜对儿童胃十二指肠疾病诊断价值的比较,10.3969/j.issn.1674-4985.2015.15.020,莫海云[1];申古修[2];刘一武[2];沈胜元[2];,[1]广东省深圳市宝安区石岩人民医院 广东 深圳 518018;[2]广东省东莞市长安医院;,中国医学创新,胃肠超声造影;口服;胃镜;胃十二指肠疾病;诊断价值;,,2015,,15
sjzxyjhzz201404025,1,"ISTIC,PKU",加味柴胡陷胸汤治疗痰热型稳定型心绞痛临床疗效观察,,王海燕;,,世界中西医结合杂志,稳定型心绞痛;加味柴胡陷胸汤;中西医结合疗法;血液流变学;,R541.4,2014,9,4
hxyx201502008,5,"ISTIC,PKU",腹腔镜胆道探查术与传统开腹手术治疗胆囊结石合并胆总管结石的临床价值比较,,马文贵;杨振琪;,,华夏医学,开腹手术;腹腔镜胆道探查术;胆囊结石;胆总管结石;,R657.42,2015,28,2
jilinyx201516016,0,"ISTIC,PKU",双环醇联合恩替卡韦治疗乙型肝炎后肝硬化疗效观察,10.3969/j.issn.1004-0412.2015.16.016,曾瑞通;陈文胜;包家辉;钟鸿剑;王碧斐;,,吉林医学,肝硬化;乙型病毒性肝炎;恩替卡韦;双环醇;,,2015,,16
zgbjyy-kp201629109,0,"ISTIC,PKU",呼吸训练联合音乐治疗对早期卒中后疲劳影响的随机对照试验,10.3969/j.issn.1004-7484.2016.29.109,王尧;李浅峰;吕慧兰;张绍华;,,中国保健营养,呼吸训练;音乐治疗;卒中后疲劳;,,2016,26,29
syyxzz201502009,4,"ISTIC,PKU",rs10757274和rs1333049单核苷酸多态性与冠心病的相关性,10.3969/j.issn.1006-5725.2015.02.009,孙帅[1];夏小杰[2];欧振恒[3];,"[1]深圳市孙逸仙心血管病医院心内科;[2]深圳市第二人民医院心内科, 深圳大学第一附属医院,518035;[3]512026,汕头大学医学院;",实用医学杂志,冠心病;单核苷酸多态性;易感基因;rs10757274;rs1333049;,,2015,31,2
hgzy201418078,5,"ISTIC,PKU",护理干预对预防手术室感染的效果探讨,10.3969/j.issn.1674-0742.2014.18.078,李丽萍;,,中外医疗,手术室感染;预防;护理干预;效果;,R472,2014,,18
jkr201427041,6,"ISTIC,PKU",阴道彩色多普勒超声诊断子宫瘢痕处早期妊娠的价值及临床分析,,熊临清;谢家滨;,,中国当代医药,经阴道彩色多普勒超声;经腹部多普勒超声;子宫瘢痕早期妊娠;早期诊断;,R445.1,2014,21,27
cqyx201622012,1,"ISTIC,PKU",鲍曼不动杆菌临床分离株外排泵分布水平与碳氢酶烯类抗生素耐药研究,10.3969/j.issn.1671-8348.2016.22.012,李卓成;张彦鹏;吴伟清;李延武;丁芳林;,,重庆医学,鲍曼不动杆菌;外排泵;耐药;,R378,2016,45,22
zhcs201406018,5,"ISTIC,PKU",手术治疗下腰椎爆裂性骨折合并神经损伤,10.3760/cma.j.issn.1001-8050.2014.06.018,颜滨;杨欣建;沈哲;任凯;,,中华创伤杂志,@@;,,2014,30,6
syzdyzlzz201410015,1,"ISTIC,PKU",生长分化因子15与维持性血液透析患者铁代谢状态的关系,10.13507/j.issn.1674-3474.2014.10.015,李向阳[1];蒋莹[1];李就鸿[1];祝胜郎[1];李江[1];王磊[1];陈智[2];,"[1]深圳市第六人民医院肾内科,广东深圳 518052;[2]深圳市滨海医院肾内科,广东深圳 518053;",中华实用诊断与治疗杂志,血液透析;生长分化因子15;hepcidin;铁代谢;,,2014,28,10
hnsysjjbzz201409093,0,"ISTIC,PKU",脑膜瘤残留经伽马刀治疗后并发血管周细胞瘤1例,,张协军[1];黄国栋[2];纪涛[2];李维平[1];高永中[2];,[1]安徽医科大学 合肥 230032; 广东深圳市第二人民医院神经外科 深圳 518000;[2]广东深圳市第二人民医院神经外科 深圳 518000;,中国实用神经疾病杂志,脑膜瘤;血管周细胞瘤;,R739.45,2014,,9
