唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
lchlzz201604004,1,,微信群在胸腰椎骨折术后患者延续康复护理中的应用,10.3969/j.issn.1671-8933.2016.04.004,蓝静;李潇;胡梅;于志勇;,,临床护理杂志,微信群;脊柱骨折;延续护理;,R683.2  R473.6,2016,15,4
xnyxyxb201604027,1,,体外冲击波碎石术联合复方金钱草颗粒治疗泌尿结石的疗效观察,10.16751/j.cnki.2095-4646.2016.04.0336,谌珩;,,湖北科技学院学报（医学版）,泌尿结石;体外冲击波碎石;金钱草颗粒;,R692.4,2016,30,4
hnwkxzz201504015,1,,经皮钢针内固定治疗婴幼儿股骨干骨折84例临床观察,,马长生;苏驰;,,河南外科学杂志,婴幼儿;股骨干骨折;闭合复位经皮钢针内固定;,R726.8,2015,,4
zwkjzlml-yyws201506015,3,,关节镜下应用高强线三点法固定胫骨髁间棘撕脱骨折,,陈科明;白龙;于志勇;叶军;解志波;,,中国现代医生,关节镜;高强线三点法;胫骨髁间棘撕脱骨折;,R687.3,2015,53,6
yjmzyxyxb2015010022,3,,缺血性脑卒中患者社区康复管理效果研究,10.3969/j.issn.1001-5817.2015.01.021,古子文;王东;,,右江民族医学院学报,缺血性脑卒中;社区卫生服务;,R743.3  R197.1,2015,,1
jbjcykz201606004,0,,2012年深圳市宝安区健康人群脊髓灰质炎免疫水平调查,,刘晓军[1];叶发忠[1];黄建安[1];潘海珊[1];张浩洋[2];,"[1]深圳市宝安区疾病预防控制中心,广东 深圳,518101;[2]中山大学公共卫生学院;",疾病监测与控制,脊髓灰质炎;抗体;健康人群;监测;,R512.4,2016,10,6
sdyy201614049,1,,微创经皮肾镜取石术治疗复杂性肾结石的手术护理,,刘悦美;,,首都食品与医药,微创经皮肾镜取石术;复杂性肾结石;手术护理;,R473.6,2016,,14
yxllysj201410085,1,,观澜街道2008-2012年医疗机构消毒质量监测分析,,叶幼孟[1];黄振宇[2];刘开钳[2];,[1]广东省深圳市龙华新区卫生监督所 518110;[2]广东深圳市宝安区疾病预防控制中心;,医学理论与实践,医疗机构;消毒质量监测;医院感染;,R194,2014,,10
xdzdyzl201515144,7,,整体护理在小儿手术室护理中的应用及对患儿预后情况的影响,,林玲;,,现代诊断与治疗,手术室;小儿;整体护理;疼痛;,R473.72,2015,26,15
zylcyj201418024,2,,中西医结合预防老年髋部骨折深静脉血栓的护理,10.3969/j.issn.1674-7860.2014.18.024,张芳;马戈东;郑晓静;马国华;,,中医临床研究,中西医结合;老年髋部骨折;深静脉血栓;,R473.6,2014,6,18
jbjcykz201606026,0,,深圳市宝安区2011-2014年其他感染性腹泻流行病学特征分析,,许增生[1];常改凤[1];马智超[2];熊田甜[2];李苑[2];,"[1]深圳市宝安区中心医院,广东 深圳,518102;[2]深圳市宝安区疾病预防控制中心;",疾病监测与控制,其它感染性腹泻;流行病学特征分析;,R516.1,2016,10,6
xdyy201605018,1,,噻托溴铵治疗慢性阻塞性肺气肿并自发性气胸临床分析,10.3969/j.issn.1671-332X.2016.05.018,谢艺明[1];张日华[2];秦玲[3];,[1]深圳市宝安区人民医院 广东深圳 518100;[2]深圳市宝安区福永人民医院 广东深圳 508102;[3]深圳市宝安区松岗人民医院 广东深圳 508104;,现代医院,噻托溴铵;慢性阻塞性肺气肿;自发性气胸;,R563.3  R561.4,2016,16,5
hljyx201403057,4,,负压穿刺改良术联合薄荷醇在小儿头皮静脉穿刺中的应用,10.3969/j.issn.1004-5775.2014.03.057,钟秋霞[1];郑定容[2];,"[1]深圳市宝安区福永人民医院护理部,广东深圳,518103;[2]深圳市宝安区西乡人民医院社区健康服务管理中心,广东深圳,518102;",黑龙江医学,负压穿刺改良术;薄荷醇;小儿头皮静脉穿刺;疼痛;,R473.72,2014,38,3
zylcyj201606062,0,,平乐全脊柱整脊技术治疗颈型颈椎病临床观察,10.3969/j.issn.1674-7860.2016.06.061,陈汴生;尚鸿生;王恒斌;户红卿;郑燕宇;,,中医临床研究,平乐全脊柱整脊技术;颈型颈椎病;临床观察;,R274.9,2016,8,6
lchlyyzz201516124,1,,五常法管理骨科手术仪器的护理探讨,10.15887/j.cnki.13-1389/r.2015.16.115,吕永涛;牛裴裴;,,临床合理用药杂志,骨科手术仪器;管理;五常法;,R68,2015,,16
zgsyyy201614174,1,,人性化护理在急诊患者护理中的作用分析,10.14163/j.cnki.11-5547/r.2016.14.174,叶秀云;张艳;潘红;,,中国实用医药,人性化护理;护理质量;急诊;,,2016,11,14
jkr201408053,4,,家庭随访干预在肾病综合征患者中的应用效果评价,,陈雪兰;,,中国当代医药,家庭随访干预;肾病综合征;应用效果;,R692,2014,21,8
zyyjk201615027,0,,2005-2014年深圳市宝安区猩红热流行特征,,陈兵;马智超;陈亿雄;熊田甜;饶东平;,,职业与健康,猩红热;流行特征;描述流行病学;,R181.3,2016,32,15
amydy201505043,1,,人性化护理在骨科护理中的临床应用研究,,万安珍;,,按摩与康复医学,人性化护理;骨科;效果;并发症;,R473.6,2015,,5
xdzdyzl201514132,2,,早产合并胎膜早破影响因素与临床护理要点,,万海霞;,,现代诊断与治疗,早产;胎膜早破;影响因素;护理要点;,R473.71,2015,26,14
amydy201601012,0,,经络针刺配合隔物灸治疗强直性脊柱炎临床疗效观察,,武春雨;冯前;辛建;董易环;高翔;,,按摩与康复医学,强直性脊柱炎;经络针刺;隔物灸;疗效;机理;,R246,2016,,1
qqhryxyxb201636043,0,,家庭护理干预对小儿糖尿病的临床效果评价,10.3969/j.issn.1002-1256.2016.36.043,谭艳;,,齐齐哈尔医学院学报,糖尿病;家庭护理;效果;,,2016,37,36
ylbjqj201612060,0,,健康知识和心理干预在围产期产妇中的应用对产程及分娩结局影响,10.3969/j.issn.1674-4659.2016.12.1693,杨彩英;周风;,,临床医学工程,围产期;健康知识;心理干预;产程;分娩结局;,R473.71,2016,23,12
zyyjk201615007,0,,深圳市某公司摄像头生产项目职业病危害控制效果评价,,吴志强;王丽华;彭巨成;田亚锋;,,职业与健康,摄像头生产;职业病危害因素;职业病防护措施;,R134+.2,2016,32,15
zgcjwsbj201612046,0,,血脂康治疗老年高脂血症的疗效和安全性分析,10.3969/j.issn.1001-568X.2016.12.0046,陈秀文;颜永灵;,,中国初级卫生保健,血脂康;老年人;高血脂;疗效;安全性;,R589.2,2016,30,12
sdyy201624075,0,,CT增强检查中患者的观察与临床护理措施探析,,何彤;,,首都食品与医药,临床护理路径;CT增强检查;观察;,R473,2016,,24
lchlzz201606007,0,,子宫填塞球囊治疗产后出血的临床分析及护理,10.3969/j.issn.1671-8933.2016.06.007,杨彩英;周风;,,临床护理杂志,产后出血/护理;子宫填塞球囊;,R714.461  R473.71,2016,15,6
fsbygjy201512005,0,,圣愈汤合五苓散加减治疗膝骨关节炎合并滑膜炎临床观察,10.3969/j.issn.2095-4174.2015.12.005,王勇;邱海彦;,,风湿病与关节炎,"骨关节炎,膝;滑膜炎;圣愈汤;五苓散;利水消肿;",,2015,,12
amydy201523020,0,,火针配合肘关节牵抖整复治疗肱骨外上髁炎临床疗效观察,,刘大煌;冯前;韩芳苗;,,按摩与康复医学,肱骨外上髁炎;火针;牵抖整复;疗效;,R246,2015,6,23
zyyjk201614003,0,,半定量法在深圳市某印刷厂职业病危害风险评估中的应用,,翁少凡[1];王丽华[2];,"[1]深圳市职业病防治院职业危害评价科,广东深圳,518001;[2]深圳市宝安区疾病预防控制中心职业卫生科,广东深圳,518101;",职业与健康,印刷厂;职业病危害;风险评估;半定量法;,R13,2016,32,14
amydy201523029,0,,推拿手法配合针刺治疗髌骨软化症疗效观察,,颜大荃;冯前;王静;杨文文;,,按摩与康复医学,髌骨软化症;推拿;针刺;疗效;机理;,R244.1,2015,6,23
amydy201523083,0,,"筋伤科""平乐推按法""临床带教经验",,肖赤宇;冯前;颜大荃;,,按摩与康复医学,平乐推按法;筋伤科;临床带教;,R244.1  G420,2015,6,23
amydy201514035,0,,双板内固定治疗成人肱骨远端C型骨折疗效观察,,孙勇;张卫红;邓邦瑾;张军波;龚春柱;刘明勋;文政;,,按摩与康复医学,肱骨远端C型骨折;双板内固定;疗效;,R687.3,2015,,14
zgyykx201623022,0,,穴位贴敷辅助治疗慢性阻塞性肺疾病患者对外周血辅助性T细胞影响,10.3969/j.issn.2095-0616.2016.23.022,陈永锐;,,中国医药科学,穴位贴敷;慢性阻塞性肺疾病;外周血辅助性T细胞;机械通气;有效率;,R563,2016,6,23
zgyykx201623035,0,,医院门诊对功能性消化不良患者的护理措施要点探讨,10.3969/j.issn.2095-0616.2016.23.035,孔秀平;胡富芳;,,中国医药科学,护理;消化内科;功能性消化不良;门诊;,R473.5,2016,6,23
zgyykx201623039,0,,社区护理对高血压患者生活质量的影响分析,10.3969/j.issn.2095-0616.2016.23.039,卢晓云;叶丽燕;,,中国医药科学,社区护理;高血压;生活质量;,R473.5,2016,6,23
jbjcykz201603001,0,,宝安区2010-2014年疑似预防接种异常反应监测情况调查,,刘晓军[1];叶发忠[1];黄建安[1];潘海珊[1];张浩洋[2];,"[1]深圳市宝安区疾病预防控制中心,广东 深圳,518101;[2]中山大学公共卫生学院;",疾病监测与控制,疑似预防接种异常反应;监测;统计;,R186,2016,10,3
zgwsbzgl201421074,0,,宝安区熟肉制品亚硝酸盐残留量状况分析,10.3969/J.ISSN.1674-9316.2014.21.074,孙群露[1];金东晖[2];孙健[1];刘恩泽[1];李意球[3];,"[1]深圳市宝安区疾病预防控制中心,广东 深圳,518101;[2]湖南省疾病预防控制中心,湖南 长沙,410005;[3]深圳市计量质量检测研究院,广东 深圳,518055;",中国卫生标准管理,亚硝酸盐;残留量;熟肉制品;食物中毒;,R155.5,2014,,21
zgsyyy201633027,0,,青少年干眼症发病机制和治疗方法的研究进展,10.14163/j.cnki.11-5547/r.2016.33.027,陈君明;李爽;苏伟隆;黎月秋;,,中国实用医药,青少年;干眼症;发病机制;症状特点;治疗方法;,,2016,11,33
btyxyxb201611082,0,,缺血性脑卒中患者早期神经功能恶化相关危险因素及护理对策,,翁宏娜;,,包头医学院学报,缺血性脑卒中;早期神经功能恶化;危险因素;护理对策;,,2016,32,11
jbjcykz201603018,0,,2010-2014年深圳市龙华新区麻疹流行病学特征分析,,徐芳[1];龙彩明[2];潘彩珠[1];林巧香[1];李梅英[1];,"[1]深圳市龙华新区疾病预防控制中心,广东 深圳,518109;[2]深圳市宝安区疾病预防控制中心;",疾病监测与控制,麻疹;发病率;流行病学;监测;,R511.1,2016,10,3
zwkjzlml-yyws201427004,3,,伤椎置钉内固定治疗胸腰椎爆裂性骨折的疗效评价,,于志勇;白龙;叶军;陈科明;林龙波;刘大洲;,,中国现代医生,胸腰椎爆裂性骨折;伤椎置钉;内固定;,R683.2,2014,,27
gxyfyx201405008,0,,2008-2012年深圳市宝安区急性出血性结膜炎流行特征分析,10.3969/j.issn.1673-758X.2014.05.008,陈兵;马智超;熊田甜;饶东平;刘昊;,,应用预防医学,急性出血性结膜炎;流行特征;,R777.31,2014,,5
jkr201606055,1,,综合护理对老年高血压患者睡眠状态的影响,,黄春选;常永智;谢艳华;,,中国当代医药,综合护理;高血压;睡眠状态;,R544.1,2016,23,6
jilinyx201515039,2,,腹腔镜下保胆取石术治疗3o 例胆囊结石的效果及安全性,10.3969/j.issn.1004-0412.2015.15.039,吴杨;易石坚;王兴群;詹朝炎;涂文斌;,,吉林医学,腹腔镜;保胆取石术;胆囊结石;,,2015,,15
xdzdyzl201603083,1,,玻璃离子和复合树脂用于儿童龋齿充填的临床观察,,严杰文;许伟强;,,现代诊断与治疗,玻璃离子;复合树脂;儿童龋齿充填;,R781.1,2016,27,3
zyyjk201613001,0,,半定量法在深圳市某电路板生产企业职业病危害风险评估中的应用,,王丽华;戴志腾;冯晶;,,职业与健康,电路板生产企业;职业病危害;风险评估;半定量法;,R13,2016,32,13
hljzyy201501026,1,,股骨头坏死MR表现与中医证型的相关研究,,刘维久;艾阳平;李军;,,黑龙江中医药,股骨头坏死;磁共振(MR);中医证型;,,2015,44,1
nmgzyy201610186,0,,腹腔镜下深部浸润性子宫内膜异位症病灶切除术的手术配合,10.3969/j.issn.1006-0979.2016.10.186,谢婵英[1];谢洁[2];,[1]深圳市宝安区福永人民医院手术室 深圳市 518101;[2]中山大学附属第一医院手术室 510080;,内蒙古中医药,腹腔镜;深部浸润性子宫内膜异位症;手术护理;,R711.2,2016,35,10
zwyxyj201630093,0,,标准化沟通在社区慢性病管理中的应用与研究,10.14033/j.cnki.cfmr.2016.30.093,胡运红;孔秀平;罗镇根;,,中外医学研究,标准化沟通;社区;慢性病管理;应用;,,2016,14,30
zgrdyx201602011,0,,深圳某酒店同餐次两批聚餐人群食物中毒的调查,10.13604/j.cnki.46-1064/r.2016.02.11,茌静[1];姜世强[2];许舒乐[3];杨荣兴[3];张强[1];张新东[1];梅树江[3];,"[1]深圳市宝安区疾病预防控制中心,广东深圳,518101;[2]深圳市南山区疾病预防控制中心,广东深圳,518000;[3]深圳市疾病预防控制中心,广东深圳,518055;",中国热带医学,肠炎沙门菌;食物中毒;流行病学调查;,R155.3,2016,16,2
hljyy201605098,0,,手术室标准化护理方案实施对患者生理、心理影响,10.14035/j.cnki.hljyy.2016.05.098,谢婵英;,,黑龙江医药,手术室;标准化护理;生理;心理;,R472.3,2016,29,5
gwyx-jhsyfc201404021,3,,肥胖在流产中的作用研究新进展,,袁海琳;吴庆丽;,,国际生殖健康/计划生育杂志,肥胖症;流产;人体质量指数;胰岛素抗药性;,,2014,,4
mdjyxyxb201404061,3,,医院医务人员使用抗生素的知识、态度和行为调查分析,,邱创良;,,牡丹江医学院学报,抗生素;医务人员;问卷调查;,,2014,,4
xdzdyzl201619091,0,,劳务工女性重复人工流产状况及影响因素分析,,朱仲初;彭国华;,,现代诊断与治疗,劳务工妇女;重复;人工流产;影响因素;,R169.42,2016,27,19
yxllysj201417086,0,,深圳市宝安区社区居民狂犬病暴露及狂犬病防治知识知晓情况调查,,陈兵;马智超;吴泰顺;周小涛;黄振宇;朱奕;,,医学理论与实践,狂犬病;捕获-再捕获;知晓;调查;,R511,2014,,17
ylbjqj201504056,2,,家庭成员互动护理对社区糖尿病老年患者血糖控制及生活质量的影响,10.3969/j.issn.1674-4659.2015.04.0508,王荣;叶强;邹礼军;,,临床医学工程,家庭成员互动护理;糖尿病;血糖;生活质量;,R473.5,2015,,4
gygjsszz201501018,1,,TLIF手术在腰椎翻修手术中的应用及疗效评价,10.7531/j.issn.1672-9935.2015.01.018,陈晓东;易小波;翟明玉;王洪;贺旭;胡鑫华;,,中国骨与关节损伤杂志,经椎间孔腰椎融合术;腰椎翻修;疗效评价;,R681.5,2015,30,1
zgxdyyyy201601052,1,,卵巢肿瘤蒂扭转保留卵巢手术16例疗效观察,10.14164/j.cnki.cn11-5581/r.2016.01.052,程晓娥;李会芳;,,中国现代药物应用,卵巢肿瘤;蒂扭转;保留卵巢手术;,,2016,10,1
bfyx201609012,0,,益气养阴定悸汤治疗气阴两虚、心脉瘀阻型心悸临床观察,,钟恒;,,北方药学,益气养阴定悸汤;心悸;气阴两虚;心脉瘀阻;,R256.21,2016,13,9
gjyywsdb201416075,0,,深圳市宝安区2011-2013年麻疹流行病学特征及其免疫情况分析,10.3760/cma.j.issn.1007-1245.2014.16.075,叶发忠;彭敬;唐广心;刘晓军;,,国际医药卫生导报,麻疹;流行病学;分析;,,2014,20,16
gxyfyx201404024,0,,胶体金法在甲型流行性感冒筛查中的应用价值,10.3969/j.issn.1673-758X.2014.04.024,余光清;郑晓晨;雷蕾;陈震;肖锦晖;张震文;,,应用预防医学,胶体金免疫层析法;流行性感冒;甲型流感病毒;实时逆转录聚合酶链反应;,R511.74,2014,,4
zgyykx201507034,2,,行为心理干预对老年呼吸系统细菌性感染患者预后的影响,,吴杰清;,,中国医药科学,老年人;行为心理干预;生活质量;呼吸系统细菌性感染;,R56,2015,,7
zyyjk201512040,0,,深圳市某街道中小型企业个体防护用品管理及使用知识情况调查,,林莉萍[1];杨建平[2];朱志良[2];凌斌[3];谢晓欣[2];唐焕文[3];,"[1]佛山科学技术学院医学院,广东省佛山市,528000;[2]深圳市宝安区疾病预防控制中心;[3]广东医学院公共卫生学院;",职业与健康,中小型企业;个体防护用品;,R181.3+1,2015,31,12
sdyy201524090,1,,循证护理在糖尿病酮症酸中毒住院患者护理中的应用效果评价,,彭彩金;,,首都食品与医药,循证护理;糖尿病酮症酸中毒;临床效果;,R473.5,2015,22,24
slyyxzz201512005,1,,口腔溃疡采用表皮生长因子甘草锌复合膜治疗的临床观察,10.3969/j.issn.1004-4337.2015.12.005,许伟强;叶华海;,,数理医药学杂志,表皮生长因子;甘草锌复合膜治;口腔溃疡;,R781.5,2015,,12
zgyxwz-ekxfc201506041,1,,深圳西北部地区儿童住院患者巨细胞病毒感染调查,10.3969/j.issn.1674-3865.2015.06.041,张安全[1];吴庆飞[2];彭文娟[1];薛立军[3];,"[1]深圳市宝安区福永人民医院儿科,广东深圳,518103;[2]深圳市光明新区人民医院儿科,广东深圳,518106;[3]深圳市宝安区松岗人民医院新生儿科,广东深圳,518105;",中国中西医结合儿科学,巨细胞病毒感染;调查;免疫力;儿童;,R512.5,2015,7,6
nhdxxb-yxb201506009,1,,经口腔入路腔镜甲状腺手术的效果,10.15972/j.cnki.43-1509/r.2015.06.008,吴杨[1];易石坚[1];王存川[2];王兴群[1];林少珍[1];,"[1]深圳市宝安区福永人民医院外三科,广东 深圳,518103;[2]暨南大学附属第一医院广州华侨医院普通外科;",中南医学科学杂志,腔镜;甲状腺;口腔入路;乳晕入路;,R653,2015,,6
bfyx201509088,0,,临床常用药物对尿液标本检验结果影响分析,,张利霞;,,北方药学,药物;尿常规;影响;,R446.1,2015,,9
qywh-x201509231,0,,如何以文化建设推动医院发展,,徐园;,,企业文化（下旬刊）,医院;文化建设;可持续发展;,,2015,,9
zyyjk201502039,1,,2011-2013年深圳市宝安区重点职业病监测结果分析,,田亚锋;彭巨成;戴志腾;饶展宏;吴志强;刘开钳;吴礼康;,,职业与健康,职业病危害;监测;结果;分析;,R135,2015,31,2
bfyx201412111,1,,浅谈中药饮片特殊煎煮方法的重要性,,赵永岭;,,北方药学,中药饮片;煎煮;重要性;,R283,2014,,12
dfqywh201517304,0,,网络党建工作方式的应用分析,,徐园;,,东方企业文化,网络;党建工作;党建网站;,,2015,,17
slyyxzz201608037,0,,灸甘草汤加味联合西药治疗扩张型心肌病的临床观察,10.3969/j.issn.1004-4337.2016.08.037,罗宋文;,,数理医药学杂志,扩张型心肌病;灸甘草汤加味;西药治疗;临床疗效;,R542.2,2016,29,8
